image_path,cluster_label
D:/GeoGuessrGuessr/geoguesst\59.6180044_13.3721921_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\59.6180044_13.3721921_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_4.png,9
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\59.62127593885299_60.70422505930622_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\59.62727211550538_30.012682378030604_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\59.6548924_17.0864454_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\59.6836742_56.7391317_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_4.png,9
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\59.732936946475576_16.8832952504348_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\59.7508682_10.1644706_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\59.8644663_16.0870259_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\59.9695094_17.717547_Index__Index_7.png,1
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.0225673_80.6004506_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.0233744_7.0818444_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.0293371_80.7955779_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.047466_7.7531826_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_4.png,9
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\6.0507307_117.2758609_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.0527251_80.6298096_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.0740139_80.1978741_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_4.png,9
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\6.0889053_116.7947222_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.0903055_80.476196_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_4.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.093183306071363_80.25433168990853_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.1064037_1.1535457_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\6.1142606_0.0497791_Index__Index_7.png,9
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_5.png,9
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_6.png,9
D:/GeoGuessrGuessr/geoguesst\6.1181757_1.1325244_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_5.png,1
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_6.png,1
D:/GeoGuessrGuessr/geoguesst\6.1215517_125.222438_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.1303185_80.1023649_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\6.1328966_6.936872_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_1.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_4.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.1675378_102.0647787_Index__Index_8.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_4.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.1747222_80.5826499_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.1845178_81.1767786_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_2.png,1
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_3.png,1
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.21277_5.6376426_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.2236941_125.0608526_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_5.png,6
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.2259857_80.2178268_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.2387593_80.1137558_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.2398991_-75.602977_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_4.png,1
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.2416554_-1.5019519_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_4.png,6
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.2593671_81.3101887_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_2.png,7
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\6.261761_80.1833397_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\6.2644901_80.7860404_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.2682556_80.1418785_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.2724028_100.4073736_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_3.png,7
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_5.png,7
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.2818179_80.2270134_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_2.png,9
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_3.png,9
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.2837036_0.92868_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_2.png,4
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_3.png,4
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_4.png,7
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_5.png,4
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_6.png,4
D:/GeoGuessrGuessr/geoguesst\6.2944578273316685_80.93817110002159_Index__Index_7.png,4
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.3163928_0.1588486_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_6.png,6
D:/GeoGuessrGuessr/geoguesst\6.3197917_80.9426899_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.3199386_5.6371544_Index__Index_7.png,8
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_2.png,2
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_3.png,2
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_4.png,2
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_5.png,2
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_6.png,2
D:/GeoGuessrGuessr/geoguesst\6.322188583892058_5.639177311755924_Index__Index_7.png,2
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_1.png,3
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_3.png,3
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_4.png,3
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_5.png,3
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_6.png,3
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.34815143361158_100.19139846226516_Index__Index_8.png,6
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_2.png,8
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_3.png,8
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_6.png,7
D:/GeoGuessrGuessr/geoguesst\6.3673642_124.7406498_Index__Index_7.png,6
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_2.png,6
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_3.png,6
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_4.png,8
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_5.png,8
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_6.png,8
D:/GeoGuessrGuessr/geoguesst\6.3697567_99.8168632_Index__Index_7.png,7
D:/GeoGuessrGuessr/geoguesst\6.3726324_101.5559461_Index__Index_1.png,6
D:/GeoGuessrGuessr/geoguesst\6.3726324_101.5559461_Index__Index_2.png,6
